int	string	int	string	int	float	float	float	float	float
1104501	会议室	45	等待召开的会议上限增加6场	19	6	0	0	0	0
1104601	会议室	46	等待召开的会议上限增加6场	19	6	0	0	0	0
1104701	会议室	47	等待召开的会议上限增加6场	19	6	0	0	0	0
1104801	会议室	48	等待召开的会议上限增加6场	19	6	0	0	0	0
1104901	会议室	49	等待召开的会议上限增加6场	19	6	0	0	0	0
1105001	会议室	50	等待召开的会议上限增加7场	19	7	0	0	0	0
1100102	会议室	1	会议事件奖励增加0%	20	0	0	0	0	0
1100202	会议室	2	会议事件奖励增加0%	20	0	0	0	0	0
1100302	会议室	3	会议事件奖励增加2%	20	2	0	0	0	0
1100402	会议室	4	会议事件奖励增加4%	20	4	0	0	0	0
1100502	会议室	5	会议事件奖励增加6%	20	6	0	0	0	0
1100602	会议室	6	会议事件奖励增加8%	20	8	0	0	0	0
1100702	会议室	7	会议事件奖励增加10%	20	10	0	0	0	0
1100802	会议室	8	会议事件奖励增加12%	20	12	0	0	0	0
1100902	会议室	9	会议事件奖励增加14%	20	14	0	0	0	0
1101002	会议室	10	会议事件奖励增加16%	20	16	0	0	0	0
1101102	会议室	11	会议事件奖励增加18%	20	18	0	0	0	0
1101202	会议室	12	会议事件奖励增加20%	20	20	0	0	0	0
1101302	会议室	13	会议事件奖励增加22%	20	22	0	0	0	0
1101402	会议室	14	会议事件奖励增加24%	20	24	0	0	0	0
1101502	会议室	15	会议事件奖励增加26%	20	26	0	0	0	0
1101602	会议室	16	会议事件奖励增加28%	20	28	0	0	0	0
1101702	会议室	17	会议事件奖励增加30%	20	30	0	0	0	0
1101802	会议室	18	会议事件奖励增加32%	20	32	0	0	0	0
1101902	会议室	19	会议事件奖励增加34%	20	34	0	0	0	0
1102002	会议室	20	会议事件奖励增加36%	20	36	0	0	0	0
1102102	会议室	21	会议事件奖励增加38%	20	38	0	0	0	0
1102202	会议室	22	会议事件奖励增加40%	20	40	0	0	0	0
1102302	会议室	23	会议事件奖励增加42%	20	42	0	0	0	0
1102402	会议室	24	会议事件奖励增加44%	20	44	0	0	0	0
1102502	会议室	25	会议事件奖励增加46%	20	46	0	0	0	0
1102602	会议室	26	会议事件奖励增加48%	20	48	0	0	0	0
1102702	会议室	27	会议事件奖励增加50%	20	50	0	0	0	0
1102802	会议室	28	会议事件奖励增加52%	20	52	0	0	0	0
1102902	会议室	29	会议事件奖励增加54%	20	54	0	0	0	0
1103002	会议室	30	会议事件奖励增加56%	20	56	0	0	0	0
1103102	会议室	31	会议事件奖励增加58%	20	58	0	0	0	0
1103202	会议室	32	会议事件奖励增加60%	20	60	0	0	0	0
1103302	会议室	33	会议事件奖励增加62%	20	62	0	0	0	0
1103402	会议室	34	会议事件奖励增加64%	20	64	0	0	0	0
1103502	会议室	35	会议事件奖励增加66%	20	66	0	0	0	0
1103602	会议室	36	会议事件奖励增加68%	20	68	0	0	0	0
1103702	会议室	37	会议事件奖励增加70%	20	70	0	0	0	0
1103802	会议室	38	会议事件奖励增加72%	20	72	0	0	0	0
1103902	会议室	39	会议事件奖励增加74%	20	74	0	0	0	0
1104002	会议室	40	会议事件奖励增加76%	20	76	0	0	0	0
1104102	会议室	41	会议事件奖励增加78%	20	78	0	0	0	0
1104202	会议室	42	会议事件奖励增加80%	20	80	0	0	0	0
1104302	会议室	43	会议事件奖励增加82%	20	82	0	0	0	0
1104402	会议室	44	会议事件奖励增加84%	20	84	0	0	0	0
1104502	会议室	45	会议事件奖励增加86%	20	86	0	0	0	0
1104602	会议室	46	会议事件奖励增加88%	20	88	0	0	0	0
1104702	会议室	47	会议事件奖励增加90%	20	90	0	0	0	0
1104802	会议室	48	会议事件奖励增加92%	20	92	0	0	0	0
1104902	会议室	49	会议事件奖励增加94%	20	94	0	0	0	0
1105002	会议室	50	会议事件奖励增加96%	20	96	0	0	0	0
1200101	财务部	1	每日金币兑换次数增加11	22	11	0	0	0	0
1200201	财务部	2	每日金币兑换次数增加12	22	12	0	0	0	0
1200301	财务部	3	每日金币兑换次数增加13	22	13	0	0	0	0
1200401	财务部	4	每日金币兑换次数增加14	22	14	0	0	0	0
1200501	财务部	5	每日金币兑换次数增加15	22	15	0	0	0	0
1200601	财务部	6	每日金币兑换次数增加16	22	16	0	0	0	0
1200701	财务部	7	每日金币兑换次数增加17	22	17	0	0	0	0
1200801	财务部	8	每日金币兑换次数增加18	22	18	0	0	0	0
1200901	财务部	9	每日金币兑换次数增加19	22	19	0	0	0	0
1201001	财务部	10	每日金币兑换次数增加20	22	20	0	0	0	0
1201101	财务部	11	每日金币兑换次数增加21	22	21	0	0	0	0
1201201	财务部	12	每日金币兑换次数增加22	22	22	0	0	0	0
1201301	财务部	13	每日金币兑换次数增加23	22	23	0	0	0	0
1201401	财务部	14	每日金币兑换次数增加24	22	24	0	0	0	0
1201501	财务部	15	每日金币兑换次数增加25	22	25	0	0	0	0
1201601	财务部	16	每日金币兑换次数增加26	22	26	0	0	0	0
1201701	财务部	17	每日金币兑换次数增加27	22	27	0	0	0	0
1201801	财务部	18	每日金币兑换次数增加28	22	28	0	0	0	0
1201901	财务部	19	每日金币兑换次数增加29	22	29	0	0	0	0
1202001	财务部	20	每日金币兑换次数增加30	22	30	0	0	0	0
1202101	财务部	21	每日金币兑换次数增加31	22	31	0	0	0	0
1202201	财务部	22	每日金币兑换次数增加32	22	32	0	0	0	0
1202301	财务部	23	每日金币兑换次数增加33	22	33	0	0	0	0
1202401	财务部	24	每日金币兑换次数增加34	22	34	0	0	0	0
1202501	财务部	25	每日金币兑换次数增加35	22	35	0	0	0	0
1202601	财务部	26	每日金币兑换次数增加36	22	36	0	0	0	0
1202701	财务部	27	每日金币兑换次数增加37	22	37	0	0	0	0
1202801	财务部	28	每日金币兑换次数增加38	22	38	0	0	0	0
1202901	财务部	29	每日金币兑换次数增加39	22	39	0	0	0	0
1203001	财务部	30	每日金币兑换次数增加40	22	40	0	0	0	0
1203101	财务部	31	每日金币兑换次数增加41	22	41	0	0	0	0
1203201	财务部	32	每日金币兑换次数增加42	22	42	0	0	0	0
1203301	财务部	33	每日金币兑换次数增加43	22	43	0	0	0	0
1203401	财务部	34	每日金币兑换次数增加44	22	44	0	0	0	0
1203501	财务部	35	每日金币兑换次数增加45	22	45	0	0	0	0
1203601	财务部	36	每日金币兑换次数增加46	22	46	0	0	0	0
1203701	财务部	37	每日金币兑换次数增加47	22	47	0	0	0	0
1203801	财务部	38	每日金币兑换次数增加48	22	48	0	0	0	0
1203901	财务部	39	每日金币兑换次数增加49	22	49	0	0	0	0
1204001	财务部	40	每日金币兑换次数增加50	22	50	0	0	0	0
1204101	财务部	41	每日金币兑换次数增加51	22	51	0	0	0	0
1204201	财务部	42	每日金币兑换次数增加52	22	52	0	0	0	0
1204301	财务部	43	每日金币兑换次数增加53	22	53	0	0	0	0
1204401	财务部	44	每日金币兑换次数增加54	22	54	0	0	0	0
1204501	财务部	45	每日金币兑换次数增加55	22	55	0	0	0	0
1204601	财务部	46	每日金币兑换次数增加56	22	56	0	0	0	0
1204701	财务部	47	每日金币兑换次数增加57	22	57	0	0	0	0
1204801	财务部	48	每日金币兑换次数增加58	22	58	0	0	0	0
1204901	财务部	49	每日金币兑换次数增加59	22	59	0	0	0	0
1205001	财务部	50	每日金币兑换次数增加60	22	60	0	0	0	0
1200102	财务部	1	每日奥斯卡颁奖时获得的金币奖励增加1%	23	1	0	0	0	0
1200202	财务部	2	每日奥斯卡颁奖时获得的金币奖励增加2%	23	2	0	0	0	0
1200302	财务部	3	每日奥斯卡颁奖时获得的金币奖励增加3%	23	3	0	0	0	0
1200402	财务部	4	每日奥斯卡颁奖时获得的金币奖励增加4%	23	4	0	0	0	0
1200502	财务部	5	每日奥斯卡颁奖时获得的金币奖励增加5%	23	5	0	0	0	0
1200602	财务部	6	每日奥斯卡颁奖时获得的金币奖励增加6%	23	6	0	0	0	0
1200702	财务部	7	每日奥斯卡颁奖时获得的金币奖励增加7%	23	7	0	0	0	0
1200802	财务部	8	每日奥斯卡颁奖时获得的金币奖励增加8%	23	8	0	0	0	0
1200902	财务部	9	每日奥斯卡颁奖时获得的金币奖励增加9%	23	9	0	0	0	0
1201002	财务部	10	每日奥斯卡颁奖时获得的金币奖励增加10%	23	10	0	0	0	0
1201102	财务部	11	每日奥斯卡颁奖时获得的金币奖励增加11%	23	11	0	0	0	0
1201202	财务部	12	每日奥斯卡颁奖时获得的金币奖励增加12%	23	12	0	0	0	0
1201302	财务部	13	每日奥斯卡颁奖时获得的金币奖励增加13%	23	13	0	0	0	0
1201402	财务部	14	每日奥斯卡颁奖时获得的金币奖励增加14%	23	14	0	0	0	0
1201502	财务部	15	每日奥斯卡颁奖时获得的金币奖励增加15%	23	15	0	0	0	0
1201602	财务部	16	每日奥斯卡颁奖时获得的金币奖励增加16%	23	16	0	0	0	0
1201702	财务部	17	每日奥斯卡颁奖时获得的金币奖励增加17%	23	17	0	0	0	0
1201802	财务部	18	每日奥斯卡颁奖时获得的金币奖励增加18%	23	18	0	0	0	0
1201902	财务部	19	每日奥斯卡颁奖时获得的金币奖励增加19%	23	19	0	0	0	0
1202002	财务部	20	每日奥斯卡颁奖时获得的金币奖励增加20%	23	20	0	0	0	0
1202102	财务部	21	每日奥斯卡颁奖时获得的金币奖励增加21%	23	21	0	0	0	0
1202202	财务部	22	每日奥斯卡颁奖时获得的金币奖励增加22%	23	22	0	0	0	0
1202302	财务部	23	每日奥斯卡颁奖时获得的金币奖励增加23%	23	23	0	0	0	0
1202402	财务部	24	每日奥斯卡颁奖时获得的金币奖励增加24%	23	24	0	0	0	0
1202502	财务部	25	每日奥斯卡颁奖时获得的金币奖励增加25%	23	25	0	0	0	0
1202602	财务部	26	每日奥斯卡颁奖时获得的金币奖励增加26%	23	26	0	0	0	0
1202702	财务部	27	每日奥斯卡颁奖时获得的金币奖励增加27%	23	27	0	0	0	0
1202802	财务部	28	每日奥斯卡颁奖时获得的金币奖励增加28%	23	28	0	0	0	0
1202902	财务部	29	每日奥斯卡颁奖时获得的金币奖励增加29%	23	29	0	0	0	0
1203002	财务部	30	每日奥斯卡颁奖时获得的金币奖励增加30%	23	30	0	0	0	0
1203102	财务部	31	每日奥斯卡颁奖时获得的金币奖励增加31%	23	31	0	0	0	0
1203202	财务部	32	每日奥斯卡颁奖时获得的金币奖励增加32%	23	32	0	0	0	0
1203302	财务部	33	每日奥斯卡颁奖时获得的金币奖励增加33%	23	33	0	0	0	0
1203402	财务部	34	每日奥斯卡颁奖时获得的金币奖励增加34%	23	34	0	0	0	0
1203502	财务部	35	每日奥斯卡颁奖时获得的金币奖励增加35%	23	35	0	0	0	0
1203602	财务部	36	每日奥斯卡颁奖时获得的金币奖励增加36%	23	36	0	0	0	0
1203702	财务部	37	每日奥斯卡颁奖时获得的金币奖励增加37%	23	37	0	0	0	0
1203802	财务部	38	每日奥斯卡颁奖时获得的金币奖励增加38%	23	38	0	0	0	0
1203902	财务部	39	每日奥斯卡颁奖时获得的金币奖励增加39%	23	39	0	0	0	0
1204002	财务部	40	每日奥斯卡颁奖时获得的金币奖励增加40%	23	40	0	0	0	0
1204102	财务部	41	每日奥斯卡颁奖时获得的金币奖励增加41%	23	41	0	0	0	0
1204202	财务部	42	每日奥斯卡颁奖时获得的金币奖励增加42%	23	42	0	0	0	0
1204302	财务部	43	每日奥斯卡颁奖时获得的金币奖励增加43%	23	43	0	0	0	0
1204402	财务部	44	每日奥斯卡颁奖时获得的金币奖励增加44%	23	44	0	0	0	0
1204502	财务部	45	每日奥斯卡颁奖时获得的金币奖励增加45%	23	45	0	0	0	0
1204602	财务部	46	每日奥斯卡颁奖时获得的金币奖励增加46%	23	46	0	0	0	0
1204702	财务部	47	每日奥斯卡颁奖时获得的金币奖励增加47%	23	47	0	0	0	0
1204802	财务部	48	每日奥斯卡颁奖时获得的金币奖励增加48%	23	48	0	0	0	0
1204902	财务部	49	每日奥斯卡颁奖时获得的金币奖励增加49%	23	49	0	0	0	0
1205002	财务部	50	每日奥斯卡颁奖时获得的金币奖励增加50%	23	50	0	0	0	0
1300101	训练室	1	训练得到的技能经验增加1%	24	1	0	0	0	0
1300201	训练室	2	训练得到的技能经验增加2%	24	2	0	0	0	0
1300301	训练室	3	训练得到的技能经验增加3%	24	3	0	0	0	0
1300401	训练室	4	训练得到的技能经验增加4%	24	4	0	0	0	0
1300501	训练室	5	训练得到的技能经验增加5%	24	5	0	0	0	0
1300601	训练室	6	训练得到的技能经验增加6%	24	6	0	0	0	0
1300701	训练室	7	训练得到的技能经验增加7%	24	7	0	0	0	0
1300801	训练室	8	训练得到的技能经验增加8%	24	8	0	0	0	0
1300901	训练室	9	训练得到的技能经验增加9%	24	9	0	0	0	0
1301001	训练室	10	训练得到的技能经验增加10%	24	10	0	0	0	0
1301101	训练室	11	训练得到的技能经验增加11%	24	11	0	0	0	0
1301201	训练室	12	训练得到的技能经验增加12%	24	12	0	0	0	0
1301301	训练室	13	训练得到的技能经验增加13%	24	13	0	0	0	0
1301401	训练室	14	训练得到的技能经验增加14%	24	14	0	0	0	0
1301501	训练室	15	训练得到的技能经验增加15%	24	15	0	0	0	0
1301601	训练室	16	训练得到的技能经验增加16%	24	16	0	0	0	0
1301701	训练室	17	训练得到的技能经验增加17%	24	17	0	0	0	0
1301801	训练室	18	训练得到的技能经验增加18%	24	18	0	0	0	0
1301901	训练室	19	训练得到的技能经验增加19%	24	19	0	0	0	0
1302001	训练室	20	训练得到的技能经验增加20%	24	20	0	0	0	0
1302101	训练室	21	训练得到的技能经验增加21%	24	21	0	0	0	0
1302201	训练室	22	训练得到的技能经验增加22%	24	22	0	0	0	0
1302301	训练室	23	训练得到的技能经验增加23%	24	23	0	0	0	0
1302401	训练室	24	训练得到的技能经验增加24%	24	24	0	0	0	0
1302501	训练室	25	训练得到的技能经验增加25%	24	25	0	0	0	0
1302601	训练室	26	训练得到的技能经验增加26%	24	26	0	0	0	0
1302701	训练室	27	训练得到的技能经验增加27%	24	27	0	0	0	0
1302801	训练室	28	训练得到的技能经验增加28%	24	28	0	0	0	0
1302901	训练室	29	训练得到的技能经验增加29%	24	29	0	0	0	0
1303001	训练室	30	训练得到的技能经验增加30%	24	30	0	0	0	0
1303101	训练室	31	训练得到的技能经验增加31%	24	31	0	0	0	0
1303201	训练室	32	训练得到的技能经验增加32%	24	32	0	0	0	0
1303301	训练室	33	训练得到的技能经验增加33%	24	33	0	0	0	0
1303401	训练室	34	训练得到的技能经验增加34%	24	34	0	0	0	0
1303501	训练室	35	训练得到的技能经验增加35%	24	35	0	0	0	0
1303601	训练室	36	训练得到的技能经验增加36%	24	36	0	0	0	0
1303701	训练室	37	训练得到的技能经验增加37%	24	37	0	0	0	0
1303801	训练室	38	训练得到的技能经验增加38%	24	38	0	0	0	0
1303901	训练室	39	训练得到的技能经验增加39%	24	39	0	0	0	0
1304001	训练室	40	训练得到的技能经验增加40%	24	40	0	0	0	0
1304101	训练室	41	训练得到的技能经验增加41%	24	41	0	0	0	0
1304201	训练室	42	训练得到的技能经验增加42%	24	42	0	0	0	0
1304301	训练室	43	训练得到的技能经验增加43%	24	43	0	0	0	0
1304401	训练室	44	训练得到的技能经验增加44%	24	44	0	0	0	0
1304501	训练室	45	训练得到的技能经验增加45%	24	45	0	0	0	0
1304601	训练室	46	训练得到的技能经验增加46%	24	46	0	0	0	0
1304701	训练室	47	训练得到的技能经验增加47%	24	47	0	0	0	0
1304801	训练室	48	训练得到的技能经验增加48%	24	48	0	0	0	0
1304901	训练室	49	训练得到的技能经验增加49%	24	49	0	0	0	0
1305001	训练室	50	训练得到的技能经验增加50%	24	50	0	0	0	0
1300102	训练室	1	训练所需要花费的时间减少0分钟	25	0	0	0	0	0
1300202	训练室	2	训练所需要花费的时间减少0分钟	25	0	0	0	0	0
1300302	训练室	3	训练所需要花费的时间减少0分钟	25	0	0	0	0	0
1300402	训练室	4	训练所需要花费的时间减少0分钟	25	0	0	0	0	0
1300502	训练室	5	训练所需要花费的时间减少0分钟	25	0	0	0	0	0
1300602	训练室	6	训练所需要花费的时间减少0分钟	25	0	0	0	0	0
1300702	训练室	7	训练所需要花费的时间减少0分钟	25	0	0	0	0	0
1300802	训练室	8	训练所需要花费的时间减少0分钟	25	0	0	0	0	0
1300902	训练室	9	训练所需要花费的时间减少0分钟	25	0	0	0	0	0
1301002	训练室	10	训练所需要花费的时间减少10分钟	25	10	0	0	0	0
1301102	训练室	11	训练所需要花费的时间减少10分钟	25	10	0	0	0	0
1301202	训练室	12	训练所需要花费的时间减少10分钟	25	10	0	0	0	0
1301302	训练室	13	训练所需要花费的时间减少10分钟	25	10	0	0	0	0
1301402	训练室	14	训练所需要花费的时间减少10分钟	25	10	0	0	0	0
1301502	训练室	15	训练所需要花费的时间减少10分钟	25	10	0	0	0	0
1301602	训练室	16	训练所需要花费的时间减少10分钟	25	10	0	0	0	0
1301702	训练室	17	训练所需要花费的时间减少10分钟	25	10	0	0	0	0
1301802	训练室	18	训练所需要花费的时间减少10分钟	25	10	0	0	0	0
1301902	训练室	19	训练所需要花费的时间减少10分钟	25	10	0	0	0	0
1302002	训练室	20	训练所需要花费的时间减少20分钟	25	20	0	0	0	0
1302102	训练室	21	训练所需要花费的时间减少20分钟	25	20	0	0	0	0
1302202	训练室	22	训练所需要花费的时间减少20分钟	25	20	0	0	0	0
1302302	训练室	23	训练所需要花费的时间减少20分钟	25	20	0	0	0	0
1302402	训练室	24	训练所需要花费的时间减少20分钟	25	20	0	0	0	0
1302502	训练室	25	训练所需要花费的时间减少20分钟	25	20	0	0	0	0
1302602	训练室	26	训练所需要花费的时间减少20分钟	25	20	0	0	0	0
1302702	训练室	27	训练所需要花费的时间减少20分钟	25	20	0	0	0	0
1302802	训练室	28	训练所需要花费的时间减少20分钟	25	20	0	0	0	0
1302902	训练室	29	训练所需要花费的时间减少20分钟	25	20	0	0	0	0
1303002	训练室	30	训练所需要花费的时间减少30分钟	25	30	0	0	0	0
1303102	训练室	31	训练所需要花费的时间减少30分钟	25	30	0	0	0	0
1303202	训练室	32	训练所需要花费的时间减少30分钟	25	30	0	0	0	0
1303302	训练室	33	训练所需要花费的时间减少30分钟	25	30	0	0	0	0
1303402	训练室	34	训练所需要花费的时间减少30分钟	25	30	0	0	0	0
1303502	训练室	35	训练所需要花费的时间减少30分钟	25	30	0	0	0	0
1303602	训练室	36	训练所需要花费的时间减少30分钟	25	30	0	0	0	0
1303702	训练室	37	训练所需要花费的时间减少30分钟	25	30	0	0	0	0
1303802	训练室	38	训练所需要花费的时间减少30分钟	25	30	0	0	0	0
1303902	训练室	39	训练所需要花费的时间减少30分钟	25	30	0	0	0	0
1304002	训练室	40	训练所需要花费的时间减少40分钟	25	40	0	0	0	0
1304102	训练室	41	训练所需要花费的时间减少40分钟	25	40	0	0	0	0
1304202	训练室	42	训练所需要花费的时间减少40分钟	25	40	0	0	0	0
1304302	训练室	43	训练所需要花费的时间减少40分钟	25	40	0	0	0	0
1304402	训练室	44	训练所需要花费的时间减少40分钟	25	40	0	0	0	0
1304502	训练室	45	训练所需要花费的时间减少40分钟	25	40	0	0	0	0
1304602	训练室	46	训练所需要花费的时间减少40分钟	25	40	0	0	0	0
1304702	训练室	47	训练所需要花费的时间减少40分钟	25	40	0	0	0	0
1304802	训练室	48	训练所需要花费的时间减少40分钟	25	40	0	0	0	0
1304902	训练室	49	训练所需要花费的时间减少40分钟	25	40	0	0	0	0
1305002	训练室	50	训练所需要花费的时间减少50分钟	25	50	0	0	0	0
1400101	全国商务部	1	第2档生产线可升至6级	12	2	6	0	0	0
1400201	全国商务部	2	第2档生产线可升至7级	12	2	7	0	0	0
1400301	全国商务部	3	第2档生产线可升至8级	12	2	8	0	0	0
1400401	全国商务部	4	第2档生产线可升至9级	12	2	9	0	0	0
1400501	全国商务部	5	第2档生产线可升至10级	12	2	10	0	0	0
1400601	全国商务部	6	第2档生产线可升至11级	12	2	11	0	0	0
1400701	全国商务部	7	第2档生产线可升至12级	12	2	12	0	0	0
1400801	全国商务部	8	第2档生产线可升至13级	12	2	13	0	0	0
1400901	全国商务部	9	第2档生产线可升至14级	12	2	14	0	0	0
1401001	全国商务部	10	第2档生产线可升至15级	12	2	15	0	0	0
1401101	全国商务部	11	第2档生产线可升至16级	12	2	16	0	0	0
1401201	全国商务部	12	第2档生产线可升至17级	12	2	17	0	0	0
1401301	全国商务部	13	第2档生产线可升至18级	12	2	18	0	0	0
1401401	全国商务部	14	第2档生产线可升至19级	12	2	19	0	0	0
1401501	全国商务部	15	第2档生产线可升至20级	12	2	20	0	0	0
1401601	全国商务部	16	第2档生产线可升至21级	12	2	21	0	0	0
1401701	全国商务部	17	第2档生产线可升至22级	12	2	22	0	0	0
1401801	全国商务部	18	第2档生产线可升至23级	12	2	23	0	0	0
1401901	全国商务部	19	第2档生产线可升至24级	12	2	24	0	0	0
1402001	全国商务部	20	第2档生产线可升至25级	12	2	25	0	0	0
1402101	全国商务部	21	第2档生产线可升至26级	12	2	26	0	0	0
1402201	全国商务部	22	第2档生产线可升至27级	12	2	27	0	0	0
1402301	全国商务部	23	第2档生产线可升至28级	12	2	28	0	0	0
1402401	全国商务部	24	第2档生产线可升至29级	12	2	29	0	0	0
1402501	全国商务部	25	第2档生产线可升至30级	12	2	30	0	0	0
1402601	全国商务部	26	第2档生产线可升至31级	12	2	31	0	0	0
1402701	全国商务部	27	第2档生产线可升至32级	12	2	32	0	0	0
1402801	全国商务部	28	第2档生产线可升至33级	12	2	33	0	0	0
1402901	全国商务部	29	第2档生产线可升至34级	12	2	34	0	0	0
1403001	全国商务部	30	第2档生产线可升至35级	12	2	35	0	0	0
1403101	全国商务部	31	第2档生产线可升至36级	12	2	36	0	0	0
1403201	全国商务部	32	第2档生产线可升至37级	12	2	37	0	0	0
1403301	全国商务部	33	第2档生产线可升至38级	12	2	38	0	0	0
1403401	全国商务部	34	第2档生产线可升至39级	12	2	39	0	0	0
1403501	全国商务部	35	第2档生产线可升至40级	12	2	40	0	0	0
1403601	全国商务部	36	第2档生产线可升至41级	12	2	41	0	0	0
1403701	全国商务部	37	第2档生产线可升至42级	12	2	42	0	0	0
1403801	全国商务部	38	第2档生产线可升至43级	12	2	43	0	0	0
1403901	全国商务部	39	第2档生产线可升至44级	12	2	44	0	0	0
1404001	全国商务部	40	第2档生产线可升至45级	12	2	45	0	0	0
1404101	全国商务部	41	第2档生产线可升至46级	12	2	46	0	0	0
1404201	全国商务部	42	第2档生产线可升至47级	12	2	47	0	0	0
1404301	全国商务部	43	第2档生产线可升至48级	12	2	48	0	0	0
1404401	全国商务部	44	第2档生产线可升至49级	12	2	49	0	0	0
1404501	全国商务部	45	第2档生产线可升至50级	12	2	50	0	0	0
1404601	全国商务部	46	第2档生产线可升至51级	12	2	51	0	0	0
1404701	全国商务部	47	第2档生产线可升至52级	12	2	52	0	0	0
1404801	全国商务部	48	第2档生产线可升至53级	12	2	53	0	0	0
1404901	全国商务部	49	第2档生产线可升至54级	12	2	54	0	0	0
1405001	全国商务部	50	第2档生产线可升至55级	12	2	55	0	0	0
1500101	环球商务部	1	第3档生产线可升至6级	12	3	6	0	0	0
1500201	环球商务部	2	第3档生产线可升至7级	12	3	7	0	0	0
1500301	环球商务部	3	第3档生产线可升至8级	12	3	8	0	0	0
1500401	环球商务部	4	第3档生产线可升至9级	12	3	9	0	0	0
1500501	环球商务部	5	第3档生产线可升至10级	12	3	10	0	0	0
1500601	环球商务部	6	第3档生产线可升至11级	12	3	11	0	0	0
1500701	环球商务部	7	第3档生产线可升至12级	12	3	12	0	0	0
1500801	环球商务部	8	第3档生产线可升至13级	12	3	13	0	0	0
1500901	环球商务部	9	第3档生产线可升至14级	12	3	14	0	0	0
1501001	环球商务部	10	第3档生产线可升至15级	12	3	15	0	0	0
1501101	环球商务部	11	第3档生产线可升至16级	12	3	16	0	0	0
1501201	环球商务部	12	第3档生产线可升至17级	12	3	17	0	0	0
1501301	环球商务部	13	第3档生产线可升至18级	12	3	18	0	0	0
1501401	环球商务部	14	第3档生产线可升至19级	12	3	19	0	0	0
1501501	环球商务部	15	第3档生产线可升至20级	12	3	20	0	0	0
1501601	环球商务部	16	第3档生产线可升至21级	12	3	21	0	0	0
1501701	环球商务部	17	第3档生产线可升至22级	12	3	22	0	0	0
1501801	环球商务部	18	第3档生产线可升至23级	12	3	23	0	0	0
1501901	环球商务部	19	第3档生产线可升至24级	12	3	24	0	0	0
1502001	环球商务部	20	第3档生产线可升至25级	12	3	25	0	0	0
1502101	环球商务部	21	第3档生产线可升至26级	12	3	26	0	0	0
1502201	环球商务部	22	第3档生产线可升至27级	12	3	27	0	0	0
1502301	环球商务部	23	第3档生产线可升至28级	12	3	28	0	0	0
1502401	环球商务部	24	第3档生产线可升至29级	12	3	29	0	0	0
1502501	环球商务部	25	第3档生产线可升至30级	12	3	30	0	0	0
1502601	环球商务部	26	第3档生产线可升至31级	12	3	31	0	0	0
1502701	环球商务部	27	第3档生产线可升至32级	12	3	32	0	0	0
1502801	环球商务部	28	第3档生产线可升至33级	12	3	33	0	0	0
1502901	环球商务部	29	第3档生产线可升至34级	12	3	34	0	0	0
1503001	环球商务部	30	第3档生产线可升至35级	12	3	35	0	0	0
1503101	环球商务部	31	第3档生产线可升至36级	12	3	36	0	0	0
1503201	环球商务部	32	第3档生产线可升至37级	12	3	37	0	0	0
1503301	环球商务部	33	第3档生产线可升至38级	12	3	38	0	0	0
1503401	环球商务部	34	第3档生产线可升至39级	12	3	39	0	0	0
1503501	环球商务部	35	第3档生产线可升至40级	12	3	40	0	0	0
1503601	环球商务部	36	第3档生产线可升至41级	12	3	41	0	0	0
1503701	环球商务部	37	第3档生产线可升至42级	12	3	42	0	0	0
1503801	环球商务部	38	第3档生产线可升至43级	12	3	43	0	0	0
1503901	环球商务部	39	第3档生产线可升至44级	12	3	44	0	0	0
1504001	环球商务部	40	第3档生产线可升至45级	12	3	45	0	0	0
1504101	环球商务部	41	第3档生产线可升至46级	12	3	46	0	0	0
1504201	环球商务部	42	第3档生产线可升至47级	12	3	47	0	0	0
1504301	环球商务部	43	第3档生产线可升至48级	12	3	48	0	0	0
1504401	环球商务部	44	第3档生产线可升至49级	12	3	49	0	0	0
1504501	环球商务部	45	第3档生产线可升至50级	12	3	50	0	0	0
1504601	环球商务部	46	第3档生产线可升至51级	12	3	51	0	0	0
1504701	环球商务部	47	第3档生产线可升至52级	12	3	52	0	0	0
1504801	环球商务部	48	第3档生产线可升至53级	12	3	53	0	0	0
1504901	环球商务部	49	第3档生产线可升至54级	12	3	54	0	0	0
1505001	环球商务部	50	第3档生产线可升至55级	12	3	55	0	0	0
