int	string	int	string	int	float	float	float	float	float
804701	商务部	47	第1档生产线可升至[color=#d6621d]52[/color]级	12	1	52	0	0	0
804801	商务部	48	第1档生产线可升至[color=#d6621d]53[/color]级	12	1	53	0	0	0
804901	商务部	49	第1档生产线可升至[color=#d6621d]54[/color]级	12	1	54	0	0	0
805001	商务部	50	第1档生产线可升至[color=#d6621d]55[/color]级	12	1	55	0	0	0
900101	办公室	1	公务事件奖励增加[color=#d6621d]1%[/color]	13	1	0	0	0	0
900201	办公室	2	公务事件奖励增加[color=#d6621d]2%[/color]	13	2	0	0	0	0
900301	办公室	3	公务事件奖励增加[color=#d6621d]3%[/color]	13	3	0	0	0	0
900401	办公室	4	公务事件奖励增加[color=#d6621d]4%[/color]	13	4	0	0	0	0
900501	办公室	5	公务事件奖励增加[color=#d6621d]5%[/color]	13	5	0	0	0	0
900601	办公室	6	公务事件奖励增加[color=#d6621d]6%[/color]	13	6	0	0	0	0
900701	办公室	7	公务事件奖励增加[color=#d6621d]7%[/color]	13	7	0	0	0	0
900801	办公室	8	公务事件奖励增加[color=#d6621d]8%[/color]	13	8	0	0	0	0
900901	办公室	9	公务事件奖励增加[color=#d6621d]9%[/color]	13	9	0	0	0	0
901001	办公室	10	公务事件奖励增加[color=#d6621d]10%[/color]	13	10	0	0	0	0
901101	办公室	11	公务事件奖励增加[color=#d6621d]11%[/color]	13	11	0	0	0	0
901201	办公室	12	公务事件奖励增加[color=#d6621d]12%[/color]	13	12	0	0	0	0
901301	办公室	13	公务事件奖励增加[color=#d6621d]13%[/color]	13	13	0	0	0	0
901401	办公室	14	公务事件奖励增加[color=#d6621d]14%[/color]	13	14	0	0	0	0
901501	办公室	15	公务事件奖励增加[color=#d6621d]15%[/color]	13	15	0	0	0	0
901601	办公室	16	公务事件奖励增加[color=#d6621d]16%[/color]	13	16	0	0	0	0
901701	办公室	17	公务事件奖励增加[color=#d6621d]17%[/color]	13	17	0	0	0	0
901801	办公室	18	公务事件奖励增加[color=#d6621d]18%[/color]	13	18	0	0	0	0
901901	办公室	19	公务事件奖励增加[color=#d6621d]19%[/color]	13	19	0	0	0	0
902001	办公室	20	公务事件奖励增加[color=#d6621d]20%[/color]	13	20	0	0	0	0
902101	办公室	21	公务事件奖励增加[color=#d6621d]21%[/color]	13	21	0	0	0	0
902201	办公室	22	公务事件奖励增加[color=#d6621d]22%[/color]	13	22	0	0	0	0
902301	办公室	23	公务事件奖励增加[color=#d6621d]23%[/color]	13	23	0	0	0	0
902401	办公室	24	公务事件奖励增加[color=#d6621d]24%[/color]	13	24	0	0	0	0
902501	办公室	25	公务事件奖励增加[color=#d6621d]25%[/color]	13	25	0	0	0	0
902601	办公室	26	公务事件奖励增加[color=#d6621d]26%[/color]	13	26	0	0	0	0
902701	办公室	27	公务事件奖励增加[color=#d6621d]27%[/color]	13	27	0	0	0	0
902801	办公室	28	公务事件奖励增加[color=#d6621d]28%[/color]	13	28	0	0	0	0
902901	办公室	29	公务事件奖励增加[color=#d6621d]29%[/color]	13	29	0	0	0	0
903001	办公室	30	公务事件奖励增加[color=#d6621d]30%[/color]	13	30	0	0	0	0
903101	办公室	31	公务事件奖励增加[color=#d6621d]31%[/color]	13	31	0	0	0	0
903201	办公室	32	公务事件奖励增加[color=#d6621d]32%[/color]	13	32	0	0	0	0
903301	办公室	33	公务事件奖励增加[color=#d6621d]33%[/color]	13	33	0	0	0	0
903401	办公室	34	公务事件奖励增加[color=#d6621d]34%[/color]	13	34	0	0	0	0
903501	办公室	35	公务事件奖励增加[color=#d6621d]35%[/color]	13	35	0	0	0	0
903601	办公室	36	公务事件奖励增加[color=#d6621d]36%[/color]	13	36	0	0	0	0
903701	办公室	37	公务事件奖励增加[color=#d6621d]37%[/color]	13	37	0	0	0	0
903801	办公室	38	公务事件奖励增加[color=#d6621d]38%[/color]	13	38	0	0	0	0
903901	办公室	39	公务事件奖励增加[color=#d6621d]39%[/color]	13	39	0	0	0	0
904001	办公室	40	公务事件奖励增加[color=#d6621d]40%[/color]	13	40	0	0	0	0
904101	办公室	41	公务事件奖励增加[color=#d6621d]41%[/color]	13	41	0	0	0	0
904201	办公室	42	公务事件奖励增加[color=#d6621d]42%[/color]	13	42	0	0	0	0
904301	办公室	43	公务事件奖励增加[color=#d6621d]43%[/color]	13	43	0	0	0	0
904401	办公室	44	公务事件奖励增加[color=#d6621d]44%[/color]	13	44	0	0	0	0
904501	办公室	45	公务事件奖励增加[color=#d6621d]45%[/color]	13	45	0	0	0	0
904601	办公室	46	公务事件奖励增加[color=#d6621d]46%[/color]	13	46	0	0	0	0
904701	办公室	47	公务事件奖励增加[color=#d6621d]47%[/color]	13	47	0	0	0	0
904801	办公室	48	公务事件奖励增加[color=#d6621d]48%[/color]	13	48	0	0	0	0
904901	办公室	49	公务事件奖励增加[color=#d6621d]49%[/color]	13	49	0	0	0	0
905001	办公室	50	公务事件奖励增加[color=#d6621d]50%[/color]	13	50	0	0	0	0
900102	办公室	1	待办公务上限增加[color=#d6621d]0[/color]项	15	0	0	0	0	0
900202	办公室	2	待办公务上限增加[color=#d6621d]1[/color]项	15	1	0	0	0	0
900302	办公室	3	待办公务上限增加[color=#d6621d]1[/color]项	15	1	0	0	0	0
900402	办公室	4	待办公务上限增加[color=#d6621d]1[/color]项	15	1	0	0	0	0
900502	办公室	5	待办公务上限增加[color=#d6621d]2[/color]项	15	2	0	0	0	0
900602	办公室	6	待办公务上限增加[color=#d6621d]2[/color]项	15	2	0	0	0	0
900702	办公室	7	待办公务上限增加[color=#d6621d]2[/color]项	15	2	0	0	0	0
900802	办公室	8	待办公务上限增加[color=#d6621d]3[/color]项	15	3	0	0	0	0
900902	办公室	9	待办公务上限增加[color=#d6621d]3[/color]项	15	3	0	0	0	0
901002	办公室	10	待办公务上限增加[color=#d6621d]3[/color]项	15	3	0	0	0	0
901102	办公室	11	待办公务上限增加[color=#d6621d]4[/color]项	15	4	0	0	0	0
901202	办公室	12	待办公务上限增加[color=#d6621d]4[/color]项	15	4	0	0	0	0
901302	办公室	13	待办公务上限增加[color=#d6621d]4[/color]项	15	4	0	0	0	0
901402	办公室	14	待办公务上限增加[color=#d6621d]5[/color]项	15	5	0	0	0	0
901502	办公室	15	待办公务上限增加[color=#d6621d]5[/color]项	15	5	0	0	0	0
901602	办公室	16	待办公务上限增加[color=#d6621d]5[/color]项	15	5	0	0	0	0
901702	办公室	17	待办公务上限增加[color=#d6621d]6[/color]项	15	6	0	0	0	0
901802	办公室	18	待办公务上限增加[color=#d6621d]6[/color]项	15	6	0	0	0	0
901902	办公室	19	待办公务上限增加[color=#d6621d]6[/color]项	15	6	0	0	0	0
902002	办公室	20	待办公务上限增加[color=#d6621d]7[/color]项	15	7	0	0	0	0
902102	办公室	21	待办公务上限增加[color=#d6621d]7[/color]项	15	7	0	0	0	0
902202	办公室	22	待办公务上限增加[color=#d6621d]7[/color]项	15	7	0	0	0	0
902302	办公室	23	待办公务上限增加[color=#d6621d]8[/color]项	15	8	0	0	0	0
902402	办公室	24	待办公务上限增加[color=#d6621d]8[/color]项	15	8	0	0	0	0
902502	办公室	25	待办公务上限增加[color=#d6621d]8[/color]项	15	8	0	0	0	0
902602	办公室	26	待办公务上限增加[color=#d6621d]9[/color]项	15	9	0	0	0	0
902702	办公室	27	待办公务上限增加[color=#d6621d]9[/color]项	15	9	0	0	0	0
902802	办公室	28	待办公务上限增加[color=#d6621d]9[/color]项	15	9	0	0	0	0
902902	办公室	29	待办公务上限增加[color=#d6621d]10[/color]项	15	10	0	0	0	0
903002	办公室	30	待办公务上限增加[color=#d6621d]10[/color]项	15	10	0	0	0	0
903102	办公室	31	待办公务上限增加[color=#d6621d]10[/color]项	15	10	0	0	0	0
903202	办公室	32	待办公务上限增加[color=#d6621d]11[/color]项	15	11	0	0	0	0
903302	办公室	33	待办公务上限增加[color=#d6621d]11[/color]项	15	11	0	0	0	0
903402	办公室	34	待办公务上限增加[color=#d6621d]11[/color]项	15	11	0	0	0	0
903502	办公室	35	待办公务上限增加[color=#d6621d]12[/color]项	15	12	0	0	0	0
903602	办公室	36	待办公务上限增加[color=#d6621d]12[/color]项	15	12	0	0	0	0
903702	办公室	37	待办公务上限增加[color=#d6621d]12[/color]项	15	12	0	0	0	0
903802	办公室	38	待办公务上限增加[color=#d6621d]13[/color]项	15	13	0	0	0	0
903902	办公室	39	待办公务上限增加[color=#d6621d]13[/color]项	15	13	0	0	0	0
904002	办公室	40	待办公务上限增加[color=#d6621d]13[/color]项	15	13	0	0	0	0
904102	办公室	41	待办公务上限增加[color=#d6621d]14[/color]项	15	14	0	0	0	0
904202	办公室	42	待办公务上限增加[color=#d6621d]14[/color]项	15	14	0	0	0	0
904302	办公室	43	待办公务上限增加[color=#d6621d]14[/color]项	15	14	0	0	0	0
904402	办公室	44	待办公务上限增加[color=#d6621d]15[/color]项	15	15	0	0	0	0
904502	办公室	45	待办公务上限增加[color=#d6621d]15[/color]项	15	15	0	0	0	0
904602	办公室	46	待办公务上限增加[color=#d6621d]15[/color]项	15	15	0	0	0	0
904702	办公室	47	待办公务上限增加[color=#d6621d]16[/color]项	15	16	0	0	0	0
904802	办公室	48	待办公务上限增加[color=#d6621d]16[/color]项	15	16	0	0	0	0
904902	办公室	49	待办公务上限增加[color=#d6621d]16[/color]项	15	16	0	0	0	0
905002	办公室	50	待办公务上限增加[color=#d6621d]17[/color]项	15	17	0	0	0	0
1000101	接待室	1	排队等待的粉丝队列上限增加[color=#d6621d]0[/color]人	16	0	0	0	0	0
1000201	接待室	2	排队等待的粉丝队列上限增加[color=#d6621d]0[/color]人	16	0	0	0	0	0
1000301	接待室	3	排队等待的粉丝队列上限增加[color=#d6621d]0[/color]人	16	0	0	0	0	0
1000401	接待室	4	排队等待的粉丝队列上限增加[color=#d6621d]0[/color]人	16	0	0	0	0	0
1000501	接待室	5	排队等待的粉丝队列上限增加[color=#d6621d]1[/color]人	16	1	0	0	0	0
1000601	接待室	6	排队等待的粉丝队列上限增加[color=#d6621d]1[/color]人	16	1	0	0	0	0
1000701	接待室	7	排队等待的粉丝队列上限增加[color=#d6621d]1[/color]人	16	1	0	0	0	0
1000801	接待室	8	排队等待的粉丝队列上限增加[color=#d6621d]1[/color]人	16	1	0	0	0	0
1000901	接待室	9	排队等待的粉丝队列上限增加[color=#d6621d]1[/color]人	16	1	0	0	0	0
1001001	接待室	10	排队等待的粉丝队列上限增加[color=#d6621d]2[/color]人	16	2	0	0	0	0
1001101	接待室	11	排队等待的粉丝队列上限增加[color=#d6621d]2[/color]人	16	2	0	0	0	0
1001201	接待室	12	排队等待的粉丝队列上限增加[color=#d6621d]2[/color]人	16	2	0	0	0	0
1001301	接待室	13	排队等待的粉丝队列上限增加[color=#d6621d]2[/color]人	16	2	0	0	0	0
1001401	接待室	14	排队等待的粉丝队列上限增加[color=#d6621d]2[/color]人	16	2	0	0	0	0
1001501	接待室	15	排队等待的粉丝队列上限增加[color=#d6621d]3[/color]人	16	3	0	0	0	0
1001601	接待室	16	排队等待的粉丝队列上限增加[color=#d6621d]3[/color]人	16	3	0	0	0	0
1001701	接待室	17	排队等待的粉丝队列上限增加[color=#d6621d]3[/color]人	16	3	0	0	0	0
1001801	接待室	18	排队等待的粉丝队列上限增加[color=#d6621d]3[/color]人	16	3	0	0	0	0
1001901	接待室	19	排队等待的粉丝队列上限增加[color=#d6621d]3[/color]人	16	3	0	0	0	0
1002001	接待室	20	排队等待的粉丝队列上限增加[color=#d6621d]4[/color]人	16	4	0	0	0	0
1002101	接待室	21	排队等待的粉丝队列上限增加[color=#d6621d]4[/color]人	16	4	0	0	0	0
1002201	接待室	22	排队等待的粉丝队列上限增加[color=#d6621d]4[/color]人	16	4	0	0	0	0
1002301	接待室	23	排队等待的粉丝队列上限增加[color=#d6621d]4[/color]人	16	4	0	0	0	0
1002401	接待室	24	排队等待的粉丝队列上限增加[color=#d6621d]4[/color]人	16	4	0	0	0	0
1002501	接待室	25	排队等待的粉丝队列上限增加[color=#d6621d]5[/color]人	16	5	0	0	0	0
1002601	接待室	26	排队等待的粉丝队列上限增加[color=#d6621d]5[/color]人	16	5	0	0	0	0
1002701	接待室	27	排队等待的粉丝队列上限增加[color=#d6621d]5[/color]人	16	5	0	0	0	0
1002801	接待室	28	排队等待的粉丝队列上限增加[color=#d6621d]5[/color]人	16	5	0	0	0	0
1002901	接待室	29	排队等待的粉丝队列上限增加[color=#d6621d]5[/color]人	16	5	0	0	0	0
1003001	接待室	30	排队等待的粉丝队列上限增加[color=#d6621d]6[/color]人	16	6	0	0	0	0
1003101	接待室	31	排队等待的粉丝队列上限增加[color=#d6621d]6[/color]人	16	6	0	0	0	0
1003201	接待室	32	排队等待的粉丝队列上限增加[color=#d6621d]6[/color]人	16	6	0	0	0	0
1003301	接待室	33	排队等待的粉丝队列上限增加[color=#d6621d]6[/color]人	16	6	0	0	0	0
1003401	接待室	34	排队等待的粉丝队列上限增加[color=#d6621d]6[/color]人	16	6	0	0	0	0
1003501	接待室	35	排队等待的粉丝队列上限增加[color=#d6621d]7[/color]人	16	7	0	0	0	0
1003601	接待室	36	排队等待的粉丝队列上限增加[color=#d6621d]7[/color]人	16	7	0	0	0	0
1003701	接待室	37	排队等待的粉丝队列上限增加[color=#d6621d]7[/color]人	16	7	0	0	0	0
1003801	接待室	38	排队等待的粉丝队列上限增加[color=#d6621d]7[/color]人	16	7	0	0	0	0
1003901	接待室	39	排队等待的粉丝队列上限增加[color=#d6621d]7[/color]人	16	7	0	0	0	0
1004001	接待室	40	排队等待的粉丝队列上限增加[color=#d6621d]8[/color]人	16	8	0	0	0	0
1004101	接待室	41	排队等待的粉丝队列上限增加[color=#d6621d]8[/color]人	16	8	0	0	0	0
1004201	接待室	42	排队等待的粉丝队列上限增加[color=#d6621d]8[/color]人	16	8	0	0	0	0
1004301	接待室	43	排队等待的粉丝队列上限增加[color=#d6621d]8[/color]人	16	8	0	0	0	0
1004401	接待室	44	排队等待的粉丝队列上限增加[color=#d6621d]8[/color]人	16	8	0	0	0	0
1004501	接待室	45	排队等待的粉丝队列上限增加[color=#d6621d]9[/color]人	16	9	0	0	0	0
1004601	接待室	46	排队等待的粉丝队列上限增加[color=#d6621d]9[/color]人	16	9	0	0	0	0
1004701	接待室	47	排队等待的粉丝队列上限增加[color=#d6621d]9[/color]人	16	9	0	0	0	0
1004801	接待室	48	排队等待的粉丝队列上限增加[color=#d6621d]9[/color]人	16	9	0	0	0	0
1004901	接待室	49	排队等待的粉丝队列上限增加[color=#d6621d]9[/color]人	16	9	0	0	0	0
1005001	接待室	50	排队等待的粉丝队列上限增加[color=#d6621d]10[/color]人	16	10	0	0	0	0
1000102	接待室	1	粉丝探班事件触发间隔减少[color=#d6621d]5[/color]秒	17	5	0	0	0	0
1000202	接待室	2	粉丝探班事件触发间隔减少[color=#d6621d]10[/color]秒	17	10	0	0	0	0
1000302	接待室	3	粉丝探班事件触发间隔减少[color=#d6621d]15[/color]秒	17	15	0	0	0	0
1000402	接待室	4	粉丝探班事件触发间隔减少[color=#d6621d]20[/color]秒	17	20	0	0	0	0
1000502	接待室	5	粉丝探班事件触发间隔减少[color=#d6621d]25[/color]秒	17	25	0	0	0	0
1000602	接待室	6	粉丝探班事件触发间隔减少[color=#d6621d]30[/color]秒	17	30	0	0	0	0
1000702	接待室	7	粉丝探班事件触发间隔减少[color=#d6621d]35[/color]秒	17	35	0	0	0	0
1000802	接待室	8	粉丝探班事件触发间隔减少[color=#d6621d]40[/color]秒	17	40	0	0	0	0
1000902	接待室	9	粉丝探班事件触发间隔减少[color=#d6621d]45[/color]秒	17	45	0	0	0	0
1001002	接待室	10	粉丝探班事件触发间隔减少[color=#d6621d]50[/color]秒	17	50	0	0	0	0
1001102	接待室	11	粉丝探班事件触发间隔减少[color=#d6621d]54[/color]秒	17	54	0	0	0	0
1001202	接待室	12	粉丝探班事件触发间隔减少[color=#d6621d]58[/color]秒	17	58	0	0	0	0
1001302	接待室	13	粉丝探班事件触发间隔减少[color=#d6621d]62[/color]秒	17	62	0	0	0	0
1001402	接待室	14	粉丝探班事件触发间隔减少[color=#d6621d]66[/color]秒	17	66	0	0	0	0
1001502	接待室	15	粉丝探班事件触发间隔减少[color=#d6621d]70[/color]秒	17	70	0	0	0	0
1001602	接待室	16	粉丝探班事件触发间隔减少[color=#d6621d]74[/color]秒	17	74	0	0	0	0
1001702	接待室	17	粉丝探班事件触发间隔减少[color=#d6621d]78[/color]秒	17	78	0	0	0	0
1001802	接待室	18	粉丝探班事件触发间隔减少[color=#d6621d]82[/color]秒	17	82	0	0	0	0
1001902	接待室	19	粉丝探班事件触发间隔减少[color=#d6621d]86[/color]秒	17	86	0	0	0	0
1002002	接待室	20	粉丝探班事件触发间隔减少[color=#d6621d]90[/color]秒	17	90	0	0	0	0
1002102	接待室	21	粉丝探班事件触发间隔减少[color=#d6621d]93[/color]秒	17	93	0	0	0	0
1002202	接待室	22	粉丝探班事件触发间隔减少[color=#d6621d]96[/color]秒	17	96	0	0	0	0
1002302	接待室	23	粉丝探班事件触发间隔减少[color=#d6621d]99[/color]秒	17	99	0	0	0	0
1002402	接待室	24	粉丝探班事件触发间隔减少[color=#d6621d]102[/color]秒	17	102	0	0	0	0
1002502	接待室	25	粉丝探班事件触发间隔减少[color=#d6621d]105[/color]秒	17	105	0	0	0	0
1002602	接待室	26	粉丝探班事件触发间隔减少[color=#d6621d]108[/color]秒	17	108	0	0	0	0
1002702	接待室	27	粉丝探班事件触发间隔减少[color=#d6621d]111[/color]秒	17	111	0	0	0	0
1002802	接待室	28	粉丝探班事件触发间隔减少[color=#d6621d]114[/color]秒	17	114	0	0	0	0
1002902	接待室	29	粉丝探班事件触发间隔减少[color=#d6621d]117[/color]秒	17	117	0	0	0	0
1003002	接待室	30	粉丝探班事件触发间隔减少[color=#d6621d]120[/color]秒	17	120	0	0	0	0
1003102	接待室	31	粉丝探班事件触发间隔减少[color=#d6621d]122[/color]秒	17	122	0	0	0	0
1003202	接待室	32	粉丝探班事件触发间隔减少[color=#d6621d]124[/color]秒	17	124	0	0	0	0
1003302	接待室	33	粉丝探班事件触发间隔减少[color=#d6621d]126[/color]秒	17	126	0	0	0	0
1003402	接待室	34	粉丝探班事件触发间隔减少[color=#d6621d]128[/color]秒	17	128	0	0	0	0
1003502	接待室	35	粉丝探班事件触发间隔减少[color=#d6621d]130[/color]秒	17	130	0	0	0	0
1003602	接待室	36	粉丝探班事件触发间隔减少[color=#d6621d]132[/color]秒	17	132	0	0	0	0
1003702	接待室	37	粉丝探班事件触发间隔减少[color=#d6621d]134[/color]秒	17	134	0	0	0	0
1003802	接待室	38	粉丝探班事件触发间隔减少[color=#d6621d]136[/color]秒	17	136	0	0	0	0
1003902	接待室	39	粉丝探班事件触发间隔减少[color=#d6621d]138[/color]秒	17	138	0	0	0	0
1004002	接待室	40	粉丝探班事件触发间隔减少[color=#d6621d]140[/color]秒	17	140	0	0	0	0
1004102	接待室	41	粉丝探班事件触发间隔减少[color=#d6621d]141[/color]秒	17	141	0	0	0	0
1004202	接待室	42	粉丝探班事件触发间隔减少[color=#d6621d]142[/color]秒	17	142	0	0	0	0
1004302	接待室	43	粉丝探班事件触发间隔减少[color=#d6621d]143[/color]秒	17	143	0	0	0	0
1004402	接待室	44	粉丝探班事件触发间隔减少[color=#d6621d]144[/color]秒	17	144	0	0	0	0
1004502	接待室	45	粉丝探班事件触发间隔减少[color=#d6621d]145[/color]秒	17	145	0	0	0	0
1004602	接待室	46	粉丝探班事件触发间隔减少[color=#d6621d]146[/color]秒	17	146	0	0	0	0
1004702	接待室	47	粉丝探班事件触发间隔减少[color=#d6621d]147[/color]秒	17	147	0	0	0	0
1004802	接待室	48	粉丝探班事件触发间隔减少[color=#d6621d]148[/color]秒	17	148	0	0	0	0
1004902	接待室	49	粉丝探班事件触发间隔减少[color=#d6621d]149[/color]秒	17	149	0	0	0	0
1005002	接待室	50	粉丝探班事件触发间隔减少[color=#d6621d]150[/color]秒	17	150	0	0	0	0
1000103	接待室	1	粉丝探班事件奖励增加[color=#d6621d]10%[/color]	18	10	0	0	0	0
1000203	接待室	2	粉丝探班事件奖励增加[color=#d6621d]20%[/color]	18	20	0	0	0	0
1000303	接待室	3	粉丝探班事件奖励增加[color=#d6621d]30%[/color]	18	30	0	0	0	0
1000403	接待室	4	粉丝探班事件奖励增加[color=#d6621d]40%[/color]	18	40	0	0	0	0
1000503	接待室	5	粉丝探班事件奖励增加[color=#d6621d]50%[/color]	18	50	0	0	0	0
1000603	接待室	6	粉丝探班事件奖励增加[color=#d6621d]60%[/color]	18	60	0	0	0	0
1000703	接待室	7	粉丝探班事件奖励增加[color=#d6621d]70%[/color]	18	70	0	0	0	0
1000803	接待室	8	粉丝探班事件奖励增加[color=#d6621d]80%[/color]	18	80	0	0	0	0
1000903	接待室	9	粉丝探班事件奖励增加[color=#d6621d]90%[/color]	18	90	0	0	0	0
1001003	接待室	10	粉丝探班事件奖励增加[color=#d6621d]100%[/color]	18	100	0	0	0	0
1001103	接待室	11	粉丝探班事件奖励增加[color=#d6621d]110%[/color]	18	110	0	0	0	0
1001203	接待室	12	粉丝探班事件奖励增加[color=#d6621d]120%[/color]	18	120	0	0	0	0
1001303	接待室	13	粉丝探班事件奖励增加[color=#d6621d]130%[/color]	18	130	0	0	0	0
1001403	接待室	14	粉丝探班事件奖励增加[color=#d6621d]140%[/color]	18	140	0	0	0	0
1001503	接待室	15	粉丝探班事件奖励增加[color=#d6621d]150%[/color]	18	150	0	0	0	0
1001603	接待室	16	粉丝探班事件奖励增加[color=#d6621d]160%[/color]	18	160	0	0	0	0
1001703	接待室	17	粉丝探班事件奖励增加[color=#d6621d]170%[/color]	18	170	0	0	0	0
1001803	接待室	18	粉丝探班事件奖励增加[color=#d6621d]180%[/color]	18	180	0	0	0	0
1001903	接待室	19	粉丝探班事件奖励增加[color=#d6621d]190%[/color]	18	190	0	0	0	0
1002003	接待室	20	粉丝探班事件奖励增加[color=#d6621d]200%[/color]	18	200	0	0	0	0
1002103	接待室	21	粉丝探班事件奖励增加[color=#d6621d]210%[/color]	18	210	0	0	0	0
1002203	接待室	22	粉丝探班事件奖励增加[color=#d6621d]220%[/color]	18	220	0	0	0	0
1002303	接待室	23	粉丝探班事件奖励增加[color=#d6621d]230%[/color]	18	230	0	0	0	0
1002403	接待室	24	粉丝探班事件奖励增加[color=#d6621d]240%[/color]	18	240	0	0	0	0
1002503	接待室	25	粉丝探班事件奖励增加[color=#d6621d]250%[/color]	18	250	0	0	0	0
1002603	接待室	26	粉丝探班事件奖励增加[color=#d6621d]260%[/color]	18	260	0	0	0	0
1002703	接待室	27	粉丝探班事件奖励增加[color=#d6621d]270%[/color]	18	270	0	0	0	0
1002803	接待室	28	粉丝探班事件奖励增加[color=#d6621d]280%[/color]	18	280	0	0	0	0
1002903	接待室	29	粉丝探班事件奖励增加[color=#d6621d]290%[/color]	18	290	0	0	0	0
1003003	接待室	30	粉丝探班事件奖励增加[color=#d6621d]300%[/color]	18	300	0	0	0	0
1003103	接待室	31	粉丝探班事件奖励增加[color=#d6621d]310%[/color]	18	310	0	0	0	0
1003203	接待室	32	粉丝探班事件奖励增加[color=#d6621d]320%[/color]	18	320	0	0	0	0
1003303	接待室	33	粉丝探班事件奖励增加[color=#d6621d]330%[/color]	18	330	0	0	0	0
1003403	接待室	34	粉丝探班事件奖励增加[color=#d6621d]340%[/color]	18	340	0	0	0	0
1003503	接待室	35	粉丝探班事件奖励增加[color=#d6621d]350%[/color]	18	350	0	0	0	0
1003603	接待室	36	粉丝探班事件奖励增加[color=#d6621d]360%[/color]	18	360	0	0	0	0
1003703	接待室	37	粉丝探班事件奖励增加[color=#d6621d]370%[/color]	18	370	0	0	0	0
1003803	接待室	38	粉丝探班事件奖励增加[color=#d6621d]380%[/color]	18	380	0	0	0	0
1003903	接待室	39	粉丝探班事件奖励增加[color=#d6621d]390%[/color]	18	390	0	0	0	0
1004003	接待室	40	粉丝探班事件奖励增加[color=#d6621d]400%[/color]	18	400	0	0	0	0
1004103	接待室	41	粉丝探班事件奖励增加[color=#d6621d]410%[/color]	18	410	0	0	0	0
1004203	接待室	42	粉丝探班事件奖励增加[color=#d6621d]420%[/color]	18	420	0	0	0	0
1004303	接待室	43	粉丝探班事件奖励增加[color=#d6621d]430%[/color]	18	430	0	0	0	0
1004403	接待室	44	粉丝探班事件奖励增加[color=#d6621d]440%[/color]	18	440	0	0	0	0
1004503	接待室	45	粉丝探班事件奖励增加[color=#d6621d]450%[/color]	18	450	0	0	0	0
1004603	接待室	46	粉丝探班事件奖励增加[color=#d6621d]460%[/color]	18	460	0	0	0	0
1004703	接待室	47	粉丝探班事件奖励增加[color=#d6621d]470%[/color]	18	470	0	0	0	0
1004803	接待室	48	粉丝探班事件奖励增加[color=#d6621d]480%[/color]	18	480	0	0	0	0
1004903	接待室	49	粉丝探班事件奖励增加[color=#d6621d]490%[/color]	18	490	0	0	0	0
1005003	接待室	50	粉丝探班事件奖励增加[color=#d6621d]500%[/color]	18	500	0	0	0	0
1100101	会议室	1	等待召开的会议上限增加[color=#d6621d]0[/color]场	19	0	0	0	0	0
1100201	会议室	2	等待召开的会议上限增加[color=#d6621d]1[/color]场	19	1	0	0	0	0
1100301	会议室	3	等待召开的会议上限增加[color=#d6621d]1[/color]场	19	1	0	0	0	0
1100401	会议室	4	等待召开的会议上限增加[color=#d6621d]1[/color]场	19	1	0	0	0	0
1100501	会议室	5	等待召开的会议上限增加[color=#d6621d]1[/color]场	19	1	0	0	0	0
1100601	会议室	6	等待召开的会议上限增加[color=#d6621d]1[/color]场	19	1	0	0	0	0
1100701	会议室	7	等待召开的会议上限增加[color=#d6621d]1[/color]场	19	1	0	0	0	0
1100801	会议室	8	等待召开的会议上限增加[color=#d6621d]1[/color]场	19	1	0	0	0	0
1100901	会议室	9	等待召开的会议上限增加[color=#d6621d]1[/color]场	19	1	0	0	0	0
1101001	会议室	10	等待召开的会议上限增加[color=#d6621d]2[/color]场	19	2	0	0	0	0
1101101	会议室	11	等待召开的会议上限增加[color=#d6621d]2[/color]场	19	2	0	0	0	0
1101201	会议室	12	等待召开的会议上限增加[color=#d6621d]2[/color]场	19	2	0	0	0	0
1101301	会议室	13	等待召开的会议上限增加[color=#d6621d]2[/color]场	19	2	0	0	0	0
1101401	会议室	14	等待召开的会议上限增加[color=#d6621d]2[/color]场	19	2	0	0	0	0
1101501	会议室	15	等待召开的会议上限增加[color=#d6621d]2[/color]场	19	2	0	0	0	0
1101601	会议室	16	等待召开的会议上限增加[color=#d6621d]2[/color]场	19	2	0	0	0	0
1101701	会议室	17	等待召开的会议上限增加[color=#d6621d]2[/color]场	19	2	0	0	0	0
1101801	会议室	18	等待召开的会议上限增加[color=#d6621d]3[/color]场	19	3	0	0	0	0
1101901	会议室	19	等待召开的会议上限增加[color=#d6621d]3[/color]场	19	3	0	0	0	0
1102001	会议室	20	等待召开的会议上限增加[color=#d6621d]3[/color]场	19	3	0	0	0	0
1102101	会议室	21	等待召开的会议上限增加[color=#d6621d]3[/color]场	19	3	0	0	0	0
1102201	会议室	22	等待召开的会议上限增加[color=#d6621d]3[/color]场	19	3	0	0	0	0
1102301	会议室	23	等待召开的会议上限增加[color=#d6621d]3[/color]场	19	3	0	0	0	0
1102401	会议室	24	等待召开的会议上限增加[color=#d6621d]3[/color]场	19	3	0	0	0	0
1102501	会议室	25	等待召开的会议上限增加[color=#d6621d]3[/color]场	19	3	0	0	0	0
1102601	会议室	26	等待召开的会议上限增加[color=#d6621d]4[/color]场	19	4	0	0	0	0
1102701	会议室	27	等待召开的会议上限增加[color=#d6621d]4[/color]场	19	4	0	0	0	0
