int	string	string	int	DTVector2	int	int	int	int	int	int	int	int	int	int	int64	int	DTItemNum[]	int	int	int	int
12913	圣多梅尼科教堂	Chiesa di S. Domenico	11	0.1;0.89	0	0	0	1502	0	1164	0	0	0	715	414837781	700000	1:5;9001:47;5005:392	5	12912	12914	1333
12914	里约马拉诺公园	Parco Rio Marano	11	0.66;0.7	0	0	0	1502	0	0	1163	0	0	715	415252619	700000	1:5;9001:47;5005:392	5	12913	12915	1333
12915	圣克里斯蒂娜教堂	Chiesa di S. Cristina	11	0.68;0.45	0	0	1402	1501	0	0	0	0	0	625	415667872	700000	1:5;9001:47;5005:392	5	12914	12916	1333
12916	萨拉切诺市场	Mercato Saraceno	12	0.6;0.95	1102	0	0	1501	0	0	0	0	0	556	416083540	700000	1:5;9001:47;5005:393	5	12915	12917	1333
12917	佩萨罗市立博物馆	Palazzo Mosca - Musei Civici Pesaro	11	0.2;0.15	0	1201	0	0	1169	0	0	0	0	1000	416083600	700000	1:5;9001:47;5005:393	5	12916	12918	1334
12918	公爵宫	Palazzo Ducale	11	0.1;0.35	0	0	1402	0	1165	0	0	0	0	834	416499684	700000	1:5;9001:47;5005:393	5	12917	12919	1334
12919	罗西尼剧院	Opera Gioacchino Rossini	11	0.5;0.3	0	1203	0	1501	0	0	0	0	0	834	416916184	700000	1:5;9001:47;5005:393	5	12918	12920	1334
12920	人民广场	Piazza del Popolo	11	0.1;0.7	0	1203	0	1502	0	0	0	0	0	834	417333100	700000	1:5;9001:47;5005:393	5	12919	12921	1334
12921	佩萨罗海滨浴场	Monte Ardizio and Beach	11	0.67;0.14	0	1202	1401	0	0	0	0	0	0	715	417750433	700000	1:5;9001:47;5005:394	5	12920	12922	1334
12922	圣泰伦斯大教堂	La Cattedrale di San Terenzio	11	0.1;0.89	0	1201	0	0	0	0	1165	0	0	715	418168183	700000	1:5;9001:47;5005:394	5	12921	12923	1334
12923	皇家别墅	Villa Imperiale	11	0.68;0.45	0	1201	0	0	0	1165	0	0	0	715	418586351	700000	1:5;9001:47;5005:394	5	12922	12924	1334
12924	圣巴托洛山区自然公园	San Bartolo Natural Park	11	0.66;0.7	1101	0	1402	0	0	0	0	0	0	625	419004937	700000	1:5;9001:47;5005:394	5	12923	12925	1334
12925	罗西尼故居	Casa Natale di Gioachino Rossini	12	0.6;0.95	0	0	1401	0	1165	0	0	0	0	556	419423942	700000	1:5;9001:47;5005:394	5	12924	12926	1334
12926	比萨斜塔	leaning tower	11	0.2;0.15	0	0	1401	0	0	1174	0	0	0	1000	419424000	700000	1:5;9001:48;5005:395	5	12925	12927	1335
12927	奇迹广场	Piazza dei Miracoli	11	0.1;0.35	1102	0	0	0	0	1173	0	0	0	834	419843424	700000	1:5;9001:48;5005:395	5	12926	12928	1335
12928	比萨大教堂	Duomo di Pisa	11	0.5;0.3	1102	0	0	0	0	0	1174	0	0	834	420263267	700000	1:5;9001:48;5005:395	5	12927	12929	1335
12929	沃尔特拉	Volterra	11	0.68;0.45	0	0	0	1502	0	1175	0	0	0	834	420683530	700000	1:5;9001:48;5005:395	5	12928	12930	1335
12930	圣母玛利亚斯皮那教堂	Chiesa di Santa Maria della Spina	11	0.65;0.14	0	1203	0	0	1173	0	0	0	0	715	421104214	700000	1:5;9001:48;5005:395	5	12929	12931	1335
12931	比萨智慧宫	Palazzo della Sapienza	11	0.1;0.89	1101	0	1402	0	0	0	0	0	0	715	421525318	700000	1:5;9001:48;5005:396	5	12930	12932	1335
12932	蓝色邸宅	Palazzo Blu	11	0.66;0.7	0	0	0	1501	0	0	1174	0	0	715	421946843	700000	1:5;9001:48;5005:396	5	12931	12933	1335
12933	骑士广场	Piazza Cavalieri	11	0.1;0.7	1102	0	0	0	1171	0	0	0	0	625	422368790	700000	1:5;9001:48;5005:396	5	12932	12934	1335
12934	乌戈利诺伯爵中桥	Ponte Di Mezzo	12	0.6;0.95	1101	1203	0	0	0	0	0	0	0	556	422791159	700000	1:5;9001:48;5005:396	5	12933	12935	1335
12935	科莫大教堂	Cathedral of Como	11	0.2;0.15	1101	0	0	0	0	0	1179	0	0	1000	422791200	700000	1:5;9001:48;5005:396	5	12934	12936	1336
12936	瓦伦纳	Varenna	11	0.1;0.35	0	0	0	1501	1175	0	0	0	0	834	423213991	700000	1:5;9001:48;5005:397	5	12935	12937	1336
12937	德尔巴比亚内罗别墅	Villa del Balbianello	11	0.5;0.3	0	0	1402	0	1176	0	0	0	0	834	423637205	700000	1:5;9001:48;5005:397	5	12936	12938	1336
12938	伦诺	Lenno	11	0.1;0.7	0	1202	1401	0	0	0	0	0	0	834	424060842	700000	1:5;9001:48;5005:397	5	12937	12939	1336
12939	卡洛塔庄园	Villa Carlotta	11	0.67;0.14	0	1201	0	0	0	1176	0	0	0	715	424484903	700000	1:5;9001:48;5005:397	5	12938	12940	1336
12940	圣费德雷大教堂	Basilica of San Fedele	11	0.1;0.89	1101	0	0	0	1179	0	0	0	0	715	424909388	700000	1:5;9001:48;5005:397	5	12939	12941	1336
12941	圣毛里奇奥灯塔	San Maurizio	11	0.66;0.7	0	0	0	1501	0	0	1175	0	0	715	425334297	700000	1:5;9001:48;5005:398	5	12940	12942	1336
12942	米留斯·维戈尼庄园	Villa Mylisu Vigoni	11	0.68;0.45	0	0	1401	1502	0	0	0	0	0	625	425759631	700000	1:5;9001:48;5005:398	5	12941	12943	1336
12943	圣安德烈亚教堂	Chiesa Sant' Andrea Apostolo	12	0.6;0.95	0	0	1402	0	0	1177	0	0	0	556	426185391	700000	1:5;9001:48;5005:398	5	12942	12944	1336
12944	马拉斯皮纳城堡	Castello Malaspina	11	0.2;0.15	0	0	0	1502	0	0	1184	0	0	1000	426185400	700000	1:5;9001:48;5005:398	5	12943	12945	1337
12945	阿兰奇广场	Piazza Aranci	11	0.1;0.35	0	1203	0	0	0	0	1184	0	0	834	426611585	700000	1:5;9001:48;5005:398	5	12944	12946	1337
12946	圣徒彼得和弗朗西斯大教堂	Cattedrale dei Santi Pietro e Francesco	11	0.5;0.3	1102	0	0	0	0	0	1182	0	0	834	427038197	700000	1:5;9001:48;5005:399	5	12945	12947	1337
12947	公爵宫	Palazzo Ducale	11	0.1;0.7	1101	0	0	1502	0	0	0	0	0	834	427465235	700000	1:5;9001:48;5005:399	5	12946	12948	1337
12948	圣塞巴斯蒂亚诺教堂	Chiesa di San Sebastiano	11	0.67;0.14	0	1201	0	1502	0	0	0	0	0	715	427892700	700000	1:5;9001:48;5005:399	5	12947	12949	1337
12949	慈悲圣母教堂	Chiesa della Madonna della Misericordia	11	0.1;0.89	1102	0	1401	0	0	0	0	0	0	715	428320593	700000	1:5;9001:48;5005:399	5	12948	12950	1337
12950	圣多梅尼基诺教区	Parrocchia San Domenichino	11	0.66;0.7	0	0	1402	0	1182	0	0	0	0	715	428748914	700000	1:5;9001:48;5005:399	5	12949	12951	1337
12951	马索尼别墅	Villa Massoni	11	0.68;0.45	0	1202	0	0	1185	0	0	0	0	625	429177663	700000	1:5;9001:48;5005:400	5	12950	12952	1337
12952	科珀斯多米尼教堂	Chiesa del Corpus Domini	12	0.6;0.95	0	1201	0	0	1182	0	0	0	0	556	429606841	700000	1:5;9001:48;5005:400	5	12951	12953	1337
12953	神殿之谷	Valle Dei Templi	11	0.2;0.15	1101	0	0	0	0	1188	0	0	0	1000	429606900	700000	1:5;9001:48;5005:400	5	12952	12954	1338
12954	协和神殿	Temple of Concordia	11	0.1;0.35	0	0	0	1501	1188	0	0	0	0	834	430036507	700000	1:5;9001:48;5005:400	5	12953	12955	1338
12955	朱诺神殿	Tempio di Giunone	11	0.5;0.3	0	1202	0	0	1190	0	0	0	0	834	430466544	700000	1:5;9001:48;5005:400	5	12954	12956	1338
12956	土耳其阶梯	Scala dei Turchi	11	0.1;0.7	1101	0	0	1501	0	0	0	0	0	834	430897011	700000	1:5;9001:48;5005:401	5	12955	12957	1338
12957	宙斯神庙	Tempio di Giove	11	0.67;0.14	0	1202	0	1501	0	0	0	0	0	715	431327908	700000	1:5;9001:48;5005:401	5	12956	12958	1338
12958	阿格里真托大教堂	Duomo	11	0.1;0.89	1102	0	0	0	1187	0	0	0	0	715	431759236	700000	1:5;9001:48;5005:401	5	12957	12959	1338
12959	阿格里真托市政厅	Municipio	11	0.66;0.7	1101	1202	0	0	0	0	0	0	0	715	432190995	700000	1:5;9001:48;5005:401	5	12958	12960	1338
12960	雅典娜路	Via Atenea	11	0.68;0.45	1101	0	0	0	0	0	1189	0	0	625	432623186	700000	1:5;9001:48;5005:401	5	12959	12961	1338
12961	希腊圣玛丽教堂	Chiesa di Santa Maria dei Greci	12	0.6;0.95	1102	0	0	1501	0	0	0	0	0	556	433055809	700000	1:5;9001:48;5005:402	5	12960	12962	1338
12962	塞波加	Seborga	11	0.2;0.15	0	1202	0	0	0	1193	0	0	0	1000	433055900	700000	1:5;9001:48;5005:402	5	12961	12963	1339
12963	耶稣圣心教堂	Santuario del Sacro Cuore di Gesù	11	0.1;0.35	1102	0	0	0	0	0	1195	0	0	834	433488956	700000	1:5;9001:48;5005:402	5	12962	12964	1339
12964	马泰奥蒂街	Via Giacomo Matteotti	11	0.5;0.3	1102	1203	0	0	0	0	0	0	0	834	433922445	700000	1:5;9001:48;5005:402	5	12963	12965	1339
12965	天界城堡	Castello Devachan	11	0.1;0.7	0	1202	0	0	1192	0	0	0	0	834	434356367	700000	1:5;9001:48;5005:402	5	12964	12966	1339
12966	圣雷默市政厅	City of Sanremo	11	0.67;0.14	0	1201	0	0	0	1191	0	0	0	715	434790723	700000	1:5;9001:48;5005:403	5	12965	12967	1339
12967	阿里斯顿剧院	Teatro Ariston Sanremo	11	0.1;0.89	0	1201	0	0	0	1190	0	0	0	715	435225514	700000	1:5;9001:48;5005:403	5	12966	12968	1339
12968	俄罗斯东正教堂	Russian Orthodox Church	11	0.66;0.7	0	1202	0	0	0	1192	0	0	0	715	435660740	700000	1:5;9001:48;5005:403	5	12967	12969	1339
12969	海岸圣母教堂	Santuario della Madonna della Costa	11	0.68;0.45	0	1201	0	0	0	1192	0	0	0	625	436096401	700000	1:5;9001:48;5005:403	5	12968	12970	1339
12970	诺贝尔别墅	Villa Nobel	12	0.6;0.95	0	1203	1402	0	0	0	0	0	0	556	436532497	700000	1:5;9001:48;5005:403	5	12969	12971	1339
12971	维琴察大会堂	Basilica Palladiana	11	0.2;0.15	0	0	1402	0	0	0	1200	0	0	1000	436532500	700000	1:5;9001:49;5005:404	5	12970	12972	1340
12972	奥林匹克剧院	Teatro Olimpico	11	0.1;0.35	0	1202	0	0	1199	0	0	0	0	834	436969033	700000	1:5;9001:49;5005:404	5	12971	12973	1340
12973	帕拉第奥路	Corso Andrea Palladio	11	0.5;0.3	0	0	0	1501	1200	0	0	0	0	834	437406002	700000	1:5;9001:49;5005:404	5	12972	12974	1340
12974	维琴察市立博物馆	Museo Civico Vicenza	11	0.1;0.7	0	0	1402	0	0	0	1196	0	0	834	437843408	700000	1:5;9001:49;5005:404	5	12973	12975	1340
12975	布雷甘泽宫	Palazzo Breganze	11	0.67;0.14	0	1202	0	0	0	0	1196	0	0	715	438281251	800000	1:5;9001:49;5005:404	5	12974	12976	1340
12976	统领凉廊	Loggia del Capitaniato	11	0.1;0.89	0	0	1402	0	0	0	1196	0	0	715	438719532	800000	1:5;9001:49;5005:405	5	12975	12977	1340
12977	巴巴拉波尔图宫	Palazzo Barbaran da Porto	11	0.64;0.7	0	0	1401	0	0	1200	0	0	0	715	439158252	800000	1:5;9001:49;5005:405	5	12976	12978	1340
12978	自然与考古博物馆	Museo Naturalistico e Archeologico	11	0.68;0.45	0	0	1401	0	0	1195	0	0	0	625	439597410	800000	1:5;9001:49;5005:405	5	12977	12979	1340
12979	贝里科山教堂	Basilica di Monte Berico	12	0.6;0.95	0	0	1401	0	1196	0	0	0	0	556	440037007	800000	1:5;9001:49;5005:405	5	12978	12980	1340
12980	德国国会大厦	Reichstagsgebäude	13	0.2;0.2	0	1202	0	1501	0	0	0	0	0	1000	440037100	800000	1:5;9001:49;5005:405	5	12979	12981	1341
12981	柏林博物馆岛	Museum Island	13	0.2;0.7	0	0	1401	1502	0	0	0	0	0	834	440477137	800000	1:5;9001:49;5005:406	5	12980	12982	1341
12982	柏林大教堂	Berliner Dom	13	0.68;0.4	0	1203	0	0	1202	0	0	0	0	715	440917614	800000	1:5;9001:49;5005:406	5	12981	12983	1341
12983	柏林东边画廊	East Side Gallery	13	0.65;0.75	0	0	0	1501	0	1205	0	0	0	625	441358532	800000	1:5;9001:49;5005:406	5	12982	12984	1341
12984	勃兰登堡门	Brandenburger Tor	13	0.68;0.2	1102	0	0	0	1201	0	0	0	0	625	441799891	800000	1:5;9001:49;5005:406	5	12983	12985	1341
12985	御林广场	Gendarmenmarkt	13	0.1;0.9	1102	0	0	0	1205	0	0	0	0	625	442241691	800000	1:5;9001:49;5005:406	5	12984	12986	1341
12986	索尼中心	Sony Center	13	0.6;0.95	0	1202	0	1502	0	0	0	0	0	556	442683933	800000	1:5;9001:49;5005:407	5	12985	12987	1341
12987	选帝侯大道	Kurfürstendamm	13	0.68;0.56	0	0	1402	0	1201	0	0	0	0	500	443126617	800000	1:5;9001:49;5005:407	5	12986	12988	1341
12988	汉堡微缩景观世界	Miniatur Wunderland	13	0.68;0.56	1102	0	1401	0	0	0	0	0	0	1000	443569800	800000	1:5;9001:49;5005:407	5	12987	12989	1342
12989	阿尔斯特湖拱廊	Alsterarkaden	13	0.2;0.7	0	0	0	1502	0	0	1206	0	0	834	444013370	900000	1:5;9001:49;5005:407	5	12988	12990	1342
12990	圣米迦勒教堂	Hauptkirche St. Michaelis	13	0.68;0.4	0	0	0	1501	1208	0	0	0	0	715	444457383	900000	1:5;9001:49;5005:407	5	12989	12991	1342
12991	汉堡城市公园	Hamburg City Park	13	0.65;0.75	0	1202	0	1501	0	0	0	0	0	625	444901840	900000	1:5;9001:49;5005:408	5	12990	12992	1342
12992	香珍区	Sternschanzen	13	0.68;0.2	0	1201	0	0	0	1208	0	0	0	625	445346742	900000	1:5;9001:49;5005:408	5	12991	12993	1342
12993	圣彼得里大教堂	Petrikirche	13	0.1;0.9	0	1201	0	0	0	1206	0	0	0	625	445792089	900000	1:5;9001:49;5005:408	5	12992	12994	1342
12994	汉堡工艺美术馆	Museum Für Kunst und Gewerbe	13	0.6;0.95	1102	0	0	1501	0	0	0	0	0	556	446237881	900000	1:5;9001:49;5005:408	5	12993	12995	1342
12995	汉堡蜡像馆	Panoptikum	13	0.2;0.2	1101	0	0	1502	0	0	0	0	0	500	446684119	900000	1:5;9001:49;5005:408	5	12994	12996	1342
12996	慕尼黑玛利恩广场	Marienplatz	13	0.2;0.2	0	1202	0	1501	0	0	0	0	0	1000	447130900	900000	1:5;9001:49;5005:409	5	12995	12997	1343
12997	慕尼黑王宫	München Residenz	13	0.2;0.7	1102	1203	0	0	0	0	0	0	0	834	447578031	900000	1:5;9001:49;5005:409	5	12996	12998	1343
12998	安联球场	Allianz Arena	13	0.68;0.4	1101	1202	0	0	0	0	0	0	0	715	448025609	900000	1:5;9001:49;5005:409	5	12997	12999	1343
12999	宁芬堡宫	Schloss Nymphenburg	13	0.65;0.75	0	0	1402	0	0	1214	0	0	0	625	448473635	1000000	1:5;9001:49;5005:409	5	12998	13000	1343
13000	奥林匹克公园	Olympiapark	13	0.68;0.2	0	0	1402	0	0	1215	0	0	0	625	448922109	1000000	1:5;9001:49;5005:409	5	12999	13001	1343
13001	鱼泉许愿池	Fischbrunnen	13	0.1;0.9	1101	0	0	0	0	0	1213	0	0	625	449371031	1000000	1:5;9001:49;5005:410	5	13000	13002	1343
13002	音乐厅广场	Odeonsplatz	13	0.6;0.95	1102	0	0	1501	0	0	0	0	0	556	449820402	1000000	1:5;9001:49;5005:410	5	13001	13003	1343
13003	阿萨姆教堂	Asamkirche	13	0.68;0.56	0	0	1402	0	1214	0	0	0	0	500	450270222	1000000	1:5;9001:49;5005:410	5	13002	13004	1343
13004	科隆大教堂	Cologne Cathedral	13	0.2;0.2	1102	1201	0	0	0	0	0	0	0	1000	450720500	1000000	1:5;9001:49;5005:410	5	13003	13005	1344
13005	霍亨索伦桥	Hohenzollernbrücke	13	0.2;0.7	0	0	1401	0	0	0	1219	0	0	834	451171221	1000000	1:5;9001:49;5005:410	5	13004	13006	1344
13006	科隆大圣马丁教堂	Groß St. Martin	13	0.68;0.4	1102	0	0	1501	0	0	0	0	0	715	451622392	1000000	1:5;9001:49;5005:411	5	13005	13007	1344
13007	路德维希博物馆	Museum Ludwig	13	0.65;0.75	0	0	0	1502	0	0	1216	0	0	625	452074014	1000000	1:5;9001:49;5005:411	5	13006	13008	1344
13008	罗马-日耳曼博物馆	Römisch-Germanisches Museum	13	0.68;0.2	0	0	1401	0	0	0	1220	0	0	625	452526088	1000000	1:5;9001:49;5005:411	5	13007	13009	1344
13009	圣宗徒圣殿	Basilika St. Aposteln	13	0.1;0.9	1101	0	0	1501	0	0	0	0	0	625	452978614	1000000	1:5;9001:49;5005:411	5	13008	13010	1344
13010	巧克力博物馆	Imhoff-Schokoladenmuseum	13	0.6;0.95	0	1201	0	0	0	0	1220	0	0	556	453431593	1000000	1:5;9001:49;5005:411	5	13009	13011	1344
13011	古集市广场和市政厅	Alter Market & Rathaus	13	0.68;0.56	0	1203	0	0	1218	0	0	0	0	500	453885025	1000000	1:5;9001:49;5005:412	5	13010	13012	1344
13012	法兰克福罗马广场	Frankfurter Romer	13	0.2;0.2	0	0	0	1502	0	1222	0	0	0	1000	454339000	1000000	1:5;9001:50;5005:412	5	13011	13013	1345
13013	法兰克福大教堂	Cathedral Historical Frankfurt	13	0.2;0.7	1102	0	0	0	0	0	1220	0	0	834	454793339	1000000	1:5;9001:50;5005:412	5	13012	13014	1345
13014	法兰克福市政厅	Römer	13	0.68;0.4	0	1201	0	0	0	0	1224	0	0	715	455248132	1000000	1:5;9001:50;5005:412	5	13013	13015	1345
13015	法兰克福老歌剧院	Old Opera House	13	0.65;0.75	1101	0	0	0	0	1225	0	0	0	625	455703380	1000000	1:5;9001:50;5005:412	5	13014	13016	1345
13016	美茵塔	Main Tower	13	0.68;0.2	0	0	1402	0	0	1220	0	0	0	625	456159083	1000000	1:5;9001:50;5005:413	5	13015	13017	1345
13017	歌德故居和歌德博物馆	Goethehaus und Goethe-Museum Frankfurt	13	0.1;0.9	0	0	0	1501	0	0	1223	0	0	625	456615242	1000000	1:5;9001:50;5005:413	5	13016	13018	1345
13018	法兰克福圣尼古拉教堂	Old St Nicholas Church	13	0.6;0.95	0	0	1401	0	1221	0	0	0	0	556	457071857	1000000	1:5;9001:50;5005:413	5	13017	13019	1345
13019	德国电影博物馆	Deutsches Filmmuseum	13	0.68;0.56	1102	0	1402	0	0	0	0	0	0	500	457528929	1000000	1:5;9001:50;5005:413	5	13018	13020	1345
13020	梅赛德斯-奔驰博物馆	Mercedes-Benz Museum	13	0.2;0.2	1101	1201	0	0	0	0	0	0	0	1000	457986500	1000000	1:5;9001:50;5005:413	5	13019	13021	1346
13021	霍亨索伦城堡	Hohenzollern Castle	13	0.2;0.7	1101	0	0	0	0	0	1229	0	0	834	458444487	1000000	1:5;9001:50;5005:414	5	13020	13022	1346
13022	斯图加特市立图书馆	Stuttgart City Library	13	0.68;0.4	1102	1203	0	0	0	0	0	0	0	715	458902931	1000000	1:5;9001:50;5005:414	5	13021	13023	1346
13023	王宫广场	Schlossplatz Stuttgart	13	0.65;0.75	1101	0	0	1502	0	0	0	0	0	625	459361834	1000000	1:5;9001:50;5005:414	5	13022	13024	1346
13024	威廉玛动植物园	Wilhelma Zoological Botanical Garden	13	0.68;0.2	1101	0	1402	0	0	0	0	0	0	625	459821196	1000000	1:5;9001:50;5005:414	5	13023	13025	1346
13025	国王官邸	Königsbau	13	0.1;0.9	1101	0	0	0	1225	0	0	0	0	625	460281017	1000000	1:5;9001:50;5005:414	5	13024	13026	1346
13026	席勒广场	Schillerplatz	13	0.6;0.95	0	0	1401	0	1230	0	0	0	0	556	460741298	1000000	1:5;9001:50;5005:415	5	13025	13027	1346
13027	斯图加特新宫殿	Neues Schloss	13	0.68;0.56	0	0	0	1502	0	0	1226	0	0	500	461202039	1000000	1:5;9001:50;5005:415	5	13026	13028	1346
13028	老城	Altstadt	13	0.2;0.2	0	0	0	1502	0	1234	0	0	0	1000	461663300	1000000	1:5;9001:50;5005:415	5	13027	13029	1347
13029	莱茵电视塔	Rhine Tower	13	0.2;0.7	1102	0	0	0	0	0	1232	0	0	834	462124963	1000000	1:5;9001:50;5005:415	5	13028	13030	1347
13030	媒体港区	Medienhafen	13	0.68;0.4	0	0	1401	0	0	0	1233	0	0	715	462587088	1000000	1:5;9001:50;5005:415	5	13029	13031	1347
13031	宫塔	Schlossturm	13	0.65;0.75	0	1203	0	0	0	1230	0	0	0	625	463049675	1000000	1:5;9001:50;5005:416	5	13030	13032	1347
13032	圣拉姆本图斯教堂	St. Lambertuskirche	13	0.68;0.2	1102	1201	0	0	0	0	0	0	0	625	463512725	1000000	1:5;9001:50;5005:416	5	13031	13033	1347
13033	海涅故居	Geburtshaus Heinrich Heines	13	0.1;0.9	0	1202	0	0	1234	0	0	0	0	625	463976238	1000000	1:5;9001:50;5005:416	5	13032	13034	1347
13034	霍夫花园	Hofgarten	13	0.6;0.95	0	1203	0	0	0	1230	0	0	0	556	464440214	1000000	1:5;9001:50;5005:416	5	13033	13035	1347
13035	莱茵河长廊	Rheinuferpromenade	13	0.68;0.56	0	1202	0	1501	0	0	0	0	0	500	464904654	1000000	1:5;9001:50;5005:416	5	13034	13036	1347
13036	威斯特法伦球场	Westfalen Stadion	13	0.2;0.2	1102	0	0	0	0	0	1239	0	0	1000	465369600	1000000	1:5;9001:50;5005:417	5	13035	13037	1348
13037	威斯特法伦公园	Westfalenpark	13	0.2;0.7	0	0	0	1502	0	1236	0	0	0	834	465834970	1000000	1:5;9001:50;5005:417	5	13036	13038	1348
13038	圣莱诺迪教堂	Reinoldikirche	13	0.68;0.4	1102	0	0	0	0	1238	0	0	0	715	466300805	1000000	1:5;9001:50;5005:417	5	13037	13039	1348
13039	德国足球博物馆	Deutsches Fußballmuseum	13	0.65;0.75	1101	0	0	1501	0	0	0	0	0	625	466767106	1000000	1:5;9001:50;5005:417	5	13038	13040	1348
13040	酿酒博物馆	Brauerei Museum	13	0.68;0.2	1102	0	0	1502	0	0	0	0	0	625	467233873	1000000	1:5;9001:50;5005:417	5	13039	13041	1348
13041	维施琳根森林公园	Revierpark Wischlingen	13	0.1;0.9	0	1201	1401	0	0	0	0	0	0	625	467701107	1000000	1:5;9001:50;5005:418	5	13040	13042	1348
13042	吕嫩	Luenen	13	0.6;0.95	1102	0	1402	0	0	0	0	0	0	556	468168808	1000000	1:5;9001:50;5005:418	5	13041	13043	1348
13043	东墙博物馆	Museum am Ostwall	13	0.68;0.56	1102	0	0	0	0	0	1235	0	0	500	468636977	1000000	1:5;9001:50;5005:418	5	13042	13044	1348
13044	鲁尔区博物馆	Ruhr Museum	13	0.2;0.2	0	0	0	1502	1242	0	0	0	0	1000	469105700	1000000	1:5;9001:50;5005:418	5	13043	13045	1349
13045	红点设计博物馆	Red Dot Design Museum	13	0.2;0.7	1102	0	1401	0	0	0	0	0	0	834	469574806	1000000	1:5;9001:50;5005:418	5	13044	13046	1349
13046	埃森大教堂	Der Hohe Dom	13	0.68;0.4	0	1202	0	0	1242	0	0	0	0	715	470044381	1000000	1:5;9001:50;5005:419	5	13045	13047	1349
13047	修格尔庄园	Villa Hügel	13	0.65;0.75	0	0	0	1502	0	0	1241	0	0	625	470514425	1000000	1:5;9001:50;5005:419	5	13046	13048	1349
13048	弗柯望艺术馆	Museum Folkwang	13	0.68;0.2	0	1203	1401	0	0	0	0	0	0	625	470984939	1000000	1:5;9001:50;5005:419	5	13047	13049	1349
13049	老犹太教堂	Alte Synagoge	13	0.1;0.9	1102	0	0	0	0	1240	0	0	0	625	471455924	1000000	1:5;9001:50;5005:419	5	13048	13050	1349
13050	圣留格修道院	Abteikirche St Liudger	13	0.6;0.95	0	0	0	1501	0	0	1244	0	0	556	471927380	1000000	1:5;9001:50;5005:419	5	13049	13051	1349
13051	鲁尔河	Die Ruhr	13	0.68;0.56	0	0	1402	1502	0	0	0	0	0	500	472399307	1000000	1:5;9001:50;5005:420	5	13050	13052	1349
13052	不来梅中心广场	Marktplatz	13	0.2;0.2	1102	0	0	0	0	0	1250	0	0	1000	472871800	1000000	1:5;9001:51;5005:420	5	13051	13053	1350
13053	“不来梅的城市音乐家”雕像	Bremer Stadtmusikanten	13	0.2;0.7	1102	0	0	0	0	0	1250	0	0	834	473344672	1000000	1:5;9001:51;5005:420	5	13052	13054	1350
13054	不来梅圣•彼得利大教堂	Dom St.Petri	13	0.68;0.4	1101	0	0	1501	0	0	0	0	0	715	473818017	2000000	1:5;9001:51;5005:420	5	13053	13055	1350
13055	不来梅市政厅	Rathaus	13	0.65;0.75	1101	0	0	1501	0	0	0	0	0	625	474291835	2000000	1:5;9001:51;5005:420	5	13054	13056	1350
13056	罗兰骑士雕像	Rolandsstatue	13	0.68;0.2	0	0	0	1502	1245	0	0	0	0	625	474766127	2000000	1:5;9001:51;5005:421	5	13055	13057	1350
13057	贝特夏街	Böttcherstrasse	13	0.1;0.9	0	1202	0	0	0	0	1249	0	0	625	475240893	2000000	1:5;9001:51;5005:421	5	13056	13058	1350
13058	不来梅钟琴	Carillon	13	0.6;0.95	0	1201	0	0	0	0	1246	0	0	556	475716134	2000000	1:5;9001:51;5005:421	5	13057	13059	1350
13059	风车公园	Wallanlagen Park	13	0.68;0.56	1101	0	0	0	0	0	1250	0	0	500	476191850	2000000	1:5;9001:51;5005:421	5	13058	13060	1350
13060	德累斯顿圣母教堂	Frauenkirche	13	0.2;0.2	1102	0	0	0	0	1251	0	0	0	1000	476668100	2000000	1:5;9001:51;5005:421	5	13059	13061	1351
13061	茨温格宫	Dresdner Zwinger	13	0.2;0.7	0	1201	1401	0	0	0	0	0	0	834	477144768	2000000	1:5;9001:51;5005:422	5	13060	13062	1351
13062	王侯图	Der Fürstenzug	13	0.68;0.4	0	0	1401	0	0	0	1253	0	0	715	477621913	2000000	1:5;9001:51;5005:422	5	13061	13063	1351
13063	布吕尔平台	Brühlsche Terrasse	13	0.65;0.75	1101	0	0	0	1254	0	0	0	0	625	478099535	2000000	1:5;9001:51;5005:422	5	13062	13064	1351
13064	绿穹珍宝馆	Grünes Gewölbe	13	0.68;0.2	0	0	0	1501	0	1252	0	0	0	625	478577635	2000000	1:5;9001:51;5005:422	5	13063	13065	1351
13065	德累斯顿圣十字教堂	Kreuzkirche	13	0.1;0.9	1102	0	0	0	0	1250	0	0	0	625	479056213	2000000	1:5;9001:51;5005:422	5	13064	13066	1351
13066	萨克森宫殿	Residenzschloss	13	0.6;0.95	0	1201	0	0	0	1252	0	0	0	556	479535269	2000000	1:5;9001:51;5005:423	5	13065	13067	1351
13067	古代大师画廊	Gemäldegalerie Alte Meister	13	0.68;0.56	0	0	1402	0	0	1251	0	0	0	500	480014804	2000000	1:5;9001:51;5005:423	5	13066	13068	1351
13068	圣托马斯教堂	Thomaskirche	13	0.2;0.2	0	0	1401	1502	0	0	0	0	0	1000	480494900	2000000	1:5;9001:51;5005:423	5	13067	13069	1352
13069	莱比锡圣尼古拉教堂	Nikolaikirche	13	0.2;0.7	0	0	0	1501	1256	0	0	0	0	834	480975395	2000000	1:5;9001:51;5005:423	5	13068	13070	1352
13070	奥古斯特广场	Augustusplatz	13	0.68;0.4	0	1201	1402	0	0	0	0	0	0	715	481456370	2000000	1:5;9001:51;5005:423	5	13069	13071	1352
